"data-id","Công nghệ CPU","Số nhân","Số luồng","Tốc độ CPU","Tốc độ tối đa","RAM","Loại RAM","Tốc độ Bus RAM","Hỗ trợ RAM tối đa","Ổ cứng","Màn hình","Độ phân giải","Tần số quét","Độ phủ màu","Công nghệ màn hình","Card màn hình","Công nghệ âm thanh","Cổng giao tiếp","Kết nối không dây","Webcam","Đèn bàn phím","Kích thước","Chất liệu","Thông tin Pin","Hệ điều hành","Thời điểm ra mắt","Khe đọc thẻ nhớ","Tính năng khác","Tản nhiệt","Màn hình cảm ứng","NPU","Hiệu năng xử lý AI (TOPS)"
"332362","Snapdragon X Plus - X1P 42 100","8","Hãng không công bố","Hãng không công bố","Turbo Boost 3.4 GHz","16 GB","LPDDR5X (Onboard)","8448 MHz","Không hỗ trợ nâng cấp","512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""","WUXGA, OLED","60Hz","100% DCI-P3","Low Blue Light Màn hình OLED 400 nits","Card tích hợp - Qualcomm Adreno GPU","Dolby Audio","HDMI 2 x USB Type-C 3.2 (hỗ trợ Power Delivery 3.0 và DisplayPort 1.4) 1 x USB 3.2 1 x Headphone/microphone combo 1 x USB 3.2 (Always on)","Wi-Fi 7 (802.11be) Bluetooth 5.4","Full HD Webcam","Đơn sắc - Màu trắng","Dài 313 mm - Rộng 227 mm - Dày 17.5 mm - 1.49 kg","Vỏ nhựa - nắp lưng bằng kim loại","57Wh","Windows 11 Home SL","2024","Micro SD","Màn hình gập 360 độ Độ bền chuẩn quân đội MIL STD 810H Bảo mật vân tay Công tắc khóa camera",,"Cảm ứng","Qualcomm Hexagon","Lên đến 45 TOPS"
"332363","AMD Ryzen 7 - 7730U","8","16","2GHz","Turbo Boost 4.5 GHz","16 GB","LPDDR4X (Onboard)","4266 MHz","Không hỗ trợ nâng cấp","512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""","WUXGA","60Hz","45% NTSC","Low Blue Light Tấm nền IPS Độ sáng 300 nits","Card tích hợp - AMD Radeon Graphics","Dolby Audio","HDMI 1 x USB 3.2 1 x USB Type-C (hỗ trợ truyền dữ liệu, Power Delivery 3.0 và DisplayPort 1.4) 1 x Headphone/microphone combo 1 x USB 3.2 (Always on)","Wi-Fi 6 (802.11ax) Bluetooth 5.3","Full HD Webcam","Đơn sắc - Màu trắng","Dài 313.1 mm - Rộng 224.9 mm - Dày 17.8 mm - 1.55 kg","Vỏ nhựa","52.5 Wh","Windows 11 Home SL","2024","SD","TPM 2.0 Màn hình gập 360 độ Bảo mật vân tay Công tắc khóa camera",,"Cảm ứng",,
"332376","Intel Core Ultra 7 Meteor Lake - 165U","12","14","1.7GHz","Turbo Boost 4.9 GHz","64 GB","LPDDR5X (Onboard)","6400 MHz","Không hỗ trợ nâng cấp","1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","14""","2.8K (2880 x 1800) - OLED 16:10","120Hz","100% DCI-P3","Chuẩn DisplayHDR True Black 500 Anti-Reflective Chống chói Anti Glare Màn hình OLED Dolby Vision 400 nits","Card tích hợp - Intel Graphics","Dolby Atmos","HDMI 1 x USB 3.2 1 x Headphone/microphone combo 2 x USB-C (hỗ trợ Thunderbolt 4/USB 4, USB Power Delivery và DisplayPort 2.1) 1 x USB 3.2 (Always on)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 312.8 mm - Rộng 214.75 mm - Dày 14.96 mm - 1.09 kg","Mặt trên Sợi Carbon - Mặt dưới nhôm","57Wh","Windows 11 Pro","2024",,"TPM 2.0 Độ bền chuẩn quân đội MIL STD 810H Tiêu chuẩn Nền Intel Evo Bản lề mở 180 độ Bảo mật vân tay Công tắc khóa camera Mở khóa khuôn mặt",,,"Intel AI Boost","Hãng không công bố"
"332377","Intel Core Ultra 5 Meteor Lake - 125H","14","18","1.2GHz","Turbo Boost 4.5 GHz","16 GB","LPDDR5X (Onboard)","7467 MHz","Không hỗ trợ nâng cấp","512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""","WUXGA, OLED","60Hz","100% DCI-P3","Chuẩn DisplayHDR True Black 500 Low Blue Light anti-fingerprint Màn hình OLED Dolby Vision 400 nits","Card tích hợp - Intel Arc Graphics","Công nghệ Smart AMP Dolby Atmos","HDMI 1 x Headphone/microphone combo 2 x USB-C (hỗ trợ Thunderbolt 4/USB 4, USB Power Delivery và DisplayPort 2.1) 1 x USB 3.2 (Always on)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 317.72 mm - Rộng 222.13 mm - Dày 16.64 mm - 1.49 kg","Vỏ kim loại - Nhôm","71Wh","Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn","2024","Micro SD","TPM 2.0 Màn hình gập 360 độ Độ bền chuẩn quân đội MIL STD 810H Tiêu chuẩn Nền Intel Evo Công tắc khóa camera Mở khóa khuôn mặt",,"Cảm ứng","Intel AI Boost","Hãng không công bố"
"333187","Intel Core Ultra 5 Meteor Lake - 125H","14","18","1.2GHz","Turbo Boost 4.5 GHz","16 GB","LPDDR5X (Onboard)","7467 MHz","Không hỗ trợ nâng cấp","1 TB SSD NVMe PCIe Gen 4","14""","WUXGA, OLED","60Hz","100% DCI-P3","Chuẩn DisplayHDR True Black 500 Low Blue Light Màn hình OLED 400 nits","Card tích hợp - Intel Arc Graphics","Dolby Audio","Jack tai nghe 3.5 mm 2 x USB Type-C 3.2 (hỗ trợ Power Delivery 3.0 và DisplayPort 1.4) 1 x USB 3.2 HDMI 1 x USB 3.2 (Always on)","Bluetooth 5.2 Wi-Fi 6 (802.11ax)","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 312 mm - Rộng 221 mm - Dày 16.9 mm - 1.48 kg","Vỏ kim loại - Nhôm","57Wh","Windows 11 Home SL","2024","Micro SD","TPM 2.0 Độ bền chuẩn quân đội MIL STD 810H Công tắc khóa camera Mở khóa khuôn mặt",,,"Intel AI Boost","Lên đến 11 TOPS"
"333189","Intel Core i9 Raptor Lake - 14900HX","24","32","2.2GHz","Turbo Boost 5.80 GHz","32 GB","DDR5 2 khe (1 khe 16 GB + 1 khe 16 GB)","5600 MHz","32 GB","1 TB SSD NVMe PCIe Gen 4 Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe Gen 4 mở rộng (nâng cấp tối đa 1 TB)","16""","3.2K (3200 x 2000)","165 Hz","100% DCI-P3","Low Blue Light G-Sync Tấm nền IPS Chống chói Anti Glare Dolby Vision 430 nits","Card rời - NVIDIA GeForce RTX 4070, 8 GB","Audio by Harman/Kardon Nahimic Audio","USB Type-C 1 x USB 3.2 HDMI 1 x USB-C 3.2 (hỗ trợ truyền dữ liệu, Power Delivery 140W và DisplayPort 1.4) 1 x Headphone/microphone combo 1 x USB 3.2 (Always on) 1 x USB-C (hỗ trợ Thunderbolt 4 / USB 4, Power Delivery 140W và DisplayPort 1.4)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam","Đèn chuyển màu RGB - Per-Key","Dài 357.7 mm - Rộng 262.5 mm - Dày 19.8 mm - 2.24 kg","Vỏ kim loại - Nhôm","99.9 Wh","Windows 11 Home SL","2024","SD","TPM 2.0 AI Chip LA3 Bản lề mở 180 độ Bảo mật vân tay Công tắc khóa camera",,,,
"333195","AMD Ryzen AI 9 - 365","10","20","2GHz","Turbo Boost 5.0 GHz","32 GB","LPDDR5X (Onboard)","7500 MHz","Không hỗ trợ nâng cấp","1 TB SSD NVMe PCIe Gen 4","14.5 inch","2.8K (2880 x 1800) - OLED 16:10","120Hz","100% sRGB 100% DCI-P3","Chuẩn DisplayHDR True Black 500 Low Blue Light Eyesafe Màn hình OLED Dolby Vision 400 nits","Card tích hợp - AMD Radeon 880M","Công nghệ Smart AMP Dolby Atmos","Jack tai nghe 3.5 mm HDMI 1 x USB Type-C USB 4 (hỗ trợ DisplayPort và Power Delivery) 1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4) 1 x USB 3.2 (Always on)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 325.5 mm - Rộng 226.49 mm - Dày 16.6 mm - 1.54 kg","Vỏ kim loại - Nhôm","73Wh","Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn","2024",,"TPM 2.0 Độ bền chuẩn quân đội MIL STD 810H Công tắc khóa camera Mở khóa khuôn mặt",,,"AMD XDNA","Lên đến 50 TOPS"
"333196","Intel Core Ultra 7 Meteor Lake - 155H","16","22","3.8GHz","Turbo Boost 4.8 GHz","32 GB","LPDDR5X (Onboard)","7467 MHz","Không hỗ trợ nâng cấp","1 TB SSD NVMe PCIe Gen 4","14.5 inch","2.8K (2880 x 1800) - OLED 16:10","120Hz","100% DCI-P3","Chuẩn DisplayHDR True Black 500 Low Blue Light Eyesafe Màn hình OLED Dolby Vision 400 nits","Card rời - NVIDIA GeForce RTX 4050, 6 GB","Công nghệ Smart AMP Dolby Atmos","Jack tai nghe 3.5 mm HDMI 1 x USB-C (hỗ trợ Thunderbolt 4/USB 4, USB Power Delivery 3.0 and DisplayPort 1.4) 1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4) 1 x USB 3.2 (Always on)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 325.5 mm - Rộng 226.49 mm - Dày 16.6 mm - 1.59 kg","Vỏ kim loại - Nhôm","73Wh","Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn","2024",,"TPM 2.0 Độ bền chuẩn quân đội MIL STD 810H Công tắc khóa camera Mở khóa khuôn mặt",,,"Intel AI Boost","Lên đến 11 TOPS"
"333197","Intel Core Ultra 7 Lunar Lake - 258V","8","8","2.2GHz","Turbo Boost 4.8 GHz","32 GB","LPDDR5X (Onboard)","8533 MHz","Không hỗ trợ nâng cấp","1 TB SSD M.2 PCIe","15.3""","2.8K (2880 x 1800)","120Hz","100% sRGB 100% DCI-P3","Low Blue Light Eyesafe Tấm nền IPS anti-fingerprint 500 nits brightness Dolby Vision","Card tích hợp - Intel Arc 140V","Công nghệ Smart AMP Dolby Atmos","Jack tai nghe 3.5 mm 1 x USB 3.2 HDMI 2 x USB-C (hỗ trợ Thunderbolt 4/USB 4, USB Power Delivery và DisplayPort 2.1)","Wi-Fi 7 (802.11be) Bluetooth 5.4","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 343.8 mm - Rộng 235.4 mm - Dày 13.9 mm - 1.53 kg","Vỏ kim loại - Nhôm","70 Wh","Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn","2024",,"TPM 2.0 Độ bền chuẩn quân đội MIL STD 810H Tiêu chuẩn Nền Intel Evo Công tắc khóa camera Mở khóa khuôn mặt",,"Cảm ứng","Intel AI Boost","Lên đến 47 TOPS"
"333811","Intel Core Ultra 5 Meteor Lake - 125H","14","18","1.2GHz","Turbo Boost 4.5 GHz","16 GB","LPDDR5X (Onboard)","6400 MHz","Không hỗ trợ nâng cấp","512 GB SSD NVMe PCIe Gen 4.0","14""","WUXGA","60Hz","99% DCI-P3","350 nits Chống chói Anti Glare","Card tích hợp - Intel Arc Graphics","Dolby Atmos","Jack tai nghe 3.5 mm 2 x USB 3.2 HDMI 1 x USB Type-C USB 4 (hỗ trợ Power Delivery và Thunderbolt 4) 1 x USB Type-C (chỉ hỗ trợ Power Delivery)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 312 mm - Rộng 214.3 mm - Dày 16.9 mm - 1.12 kg","Mặt A - Magie và Mặt C+D - Aluminum","Li-ion, 72 Wh","Windows 11 Home SL","2024",,"Mở khóa khuôn mặt",,,"Intel AI Boost",
"333812","Intel Core Ultra 7 Meteor Lake - 155H","16","22","3.8GHz","Turbo Boost 4.8 GHz","16 GB","LPDDR5X (Onboard)","6400 MHz","Không hỗ trợ nâng cấp","512 GB SSD NVMe PCIe Gen 4.0","14""","WUXGA","60Hz","99% DCI-P3","350 nits Chống chói Anti Glare","Card tích hợp - Intel Arc Graphics","Dolby Atmos","Jack tai nghe 3.5 mm 2 x USB 3.2 HDMI 1 x USB Type-C USB 4 (hỗ trợ Power Delivery và Thunderbolt 4) 1 x USB Type-C (chỉ hỗ trợ Power Delivery)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 312 mm - Rộng 214.3 mm - Dày 16.9 mm - 1.12 kg","Mặt A - Magie và Mặt C+D - Aluminum","Li-ion, 72 Wh","Windows 11 Home SL","2024",,"Mở khóa khuôn mặt",,,"Intel AI Boost",
"333813","Intel Core Ultra 7 Meteor Lake - 155H","16","22","3.8GHz","Turbo Boost 4.8 GHz","16 GB","LPDDR5X (Onboard)","7467 MHz","Không hỗ trợ nâng cấp","512 GB SSD NVMe PCIe Gen 4.0","16""","WQXGA (2560 x 1600)","60Hz","99% DCI-P3","350 nits Chống chói Anti Glare","Card tích hợp - Intel Arc Graphics","Dolby Atmos","Jack tai nghe 3.5 mm 2 x USB 3.2 HDMI 2 x USB-C with USB 4.0/ Thunderbolt 4","Wi-Fi 6 (802.11ax) Bluetooth 5.3","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 355.1 mm - Rộng 242.3 mm - Dày 16.8 mm - 1.199 kg","Vỏ kim loại Magie","Li-ion, 77 Wh","Windows 11 Home SL","2024","Micro SD","Mở khóa khuôn mặt",,,"Intel AI Boost",
"333814","Intel Core Ultra 7 Meteor Lake - 155H","16","22","3.8GHz","Turbo Boost 4.8 GHz","16 GB","LPDDR5X (Onboard)","7467 MHz","Không hỗ trợ nâng cấp","1 TB SSD NVMe PCIe Gen 4","17""","WQXGA (2560 x 1600)","60Hz","99% DCI-P3","350 nits Chống chói Anti Glare","Card tích hợp - Intel Arc Graphics","Dolby Atmos","Jack tai nghe 3.5 mm 2 x USB 3.2 HDMI 2 x USB-C with USB 4.0/ Thunderbolt 4","Wi-Fi 6 (802.11ax) Bluetooth 5.3","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 378.8 mm - Rộng 258.8 mm - Dày 17.8 mm - 1.35 kg","Vỏ kim loại Magie","Li-ion, 77 Wh","Windows 11 Home SL","2024","Micro SD","Security Guard Glance by Mirametrix Mở khóa khuôn mặt",,,"Intel AI Boost",
"333815","Intel Core Ultra 7 Meteor Lake - 155H","16","22","3.8GHz","Turbo Boost 4.8 GHz","16 GB","LPDDR5X (Onboard)","7467 MHz","Không hỗ trợ nâng cấp","512 GB SSD NVMe PCIe Gen 4.0","16""","2.8K (2880 x 1800) - OLED 16:10","60Hz","100% DCI-P3","Màn hình OLED 400 nits","Card tích hợp - Intel Arc Graphics","Dolby Atmos","Jack tai nghe 3.5 mm 2 x USB 3.2 HDMI 2 x USB-C with USB 4.0/ Thunderbolt 4","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 357.7 mm - Rộng 251.6 mm - Dày 12.4 mm - 1.19 kg","Vỏ kim loại Magie","Li-ion, 77 Wh","Windows 11 Home SL","2024",,"Mở khóa khuôn mặt",,,"Intel AI Boost",
"333873","AMD Ryzen 7 - 8840HS","8","16","3.3GHz","Turbo Boost 5.1 GHz","16 GB","LPDDR5 (Onboard)","6400 MHz","Không hỗ trợ nâng cấp","512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","13.3""","WUXGA","60Hz","100% sRGB","Tấm nền IPS Chống chói Anti Glare 400 nits","Card tích hợp - AMD Radeon Graphics","Poly Studio Realtek High Definition Audio","HDMI 2 x USB 3.2 1 x Headphone/microphone combo 2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)","Wi-Fi 6 (802.11ax) Bluetooth 5.3","Camera IR 5 MP","Đơn sắc - Màu trắng","Dài 297.3 mm - Rộng 211.2 mm - Dày 15.1 mm - 1 kg","Vỏ kim loại","3-cell, 43Wh","Windows 11 Home SL","2024",,"Công tắc khóa camera Mở khóa khuôn mặt",,,"AMD XDNA","Lên đến 16 TOPS"
"334444","Intel Core i7 Raptor Lake - 13620H","10","16","2.4GHz","Turbo Boost 4.9 GHz","16 GB","DDR5 2 khe (1 khe 8 GB onboard + 1 khe 8 GB)","4800 MHz","24 GB","512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.3""","WUXGA","60Hz","45% NTSC","Tấm nền IPS Chống chói Anti Glare Độ sáng 300 nits","Card tích hợp - Intel UHD Graphics","Dolby Audio","USB Type-C (hỗ trợ truyền dữ liệu, Power Delivery 3.0 và DisplayPort 1.2) 2 x USB 3.2 HDMI 1 x Headphone/microphone combo","Bluetooth 5.2 Wi-Fi 6 (802.11ax)","HD webcam","Không có đèn","Dài 343.4 mm - Rộng 239.5 mm - Dày 17.9 mm - 1.63 kg","Vỏ nhựa - nắp lưng bằng kim loại","60 Wh","Windows 11 Home SL","2024","SD","TPM 2.0 Độ bền chuẩn quân đội MIL STD 810H Công tắc khóa camera",,,,
"334449","AMD Ryzen 7 - 8845HS","8","16","3.8GHz","Turbo Boost 5.1 GHz","32 GB","DDR5 2 khe (1 khe 16 GB + 1 khe 16 GB)","5600 MHz","32 GB","512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""","WUXGA, OLED","60Hz","100% DCI-P3","Màn hình OLED 500 nits brightness 400 nits","Card tích hợp - Đang cập nhật","Dolby Audio","HDMI 2 x USB Type-C 3.2 (hỗ trợ Power Delivery 3.0 và DisplayPort 1.4) 1 x USB 3.2 1 x Headphone/microphone combo 1 x USB 3.2 (Always on)","Bluetooth 5.2 Wi-Fi 6 (802.11ax)","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 313.4 mm - Rộng 222 mm - Dày 16.9 mm - 1.39 kg","Vỏ nhựa - nắp lưng bằng kim loại","60 Wh","Windows 11 Home SL + Office Home & Student 2024 vĩnh viễn + Microsoft 365 Basic","2024","Micro SD","TPM 2.0 Độ bền chuẩn quân đội MIL STD 810H Công tắc khóa camera Mở khóa khuôn mặt",,,"AMD XDNA","Lên đến 16 TOPS"
"334454","Intel Core i5 Alder Lake - 12450HX","8","12","3.1GHz","Turbo Boost 4.4 GHz","12 GB","DDR5 2 khe (1 khe 12 GB + 1 khe rời)","4800 MHz","32 GB","512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""","Full HD (1920 x 1080)","144Hz","100% sRGB","G-Sync Tấm nền IPS Chống chói Anti Glare Độ sáng 300 nits","Card rời - NVIDIA GeForce RTX 4050, 6 GB","Nahimic Audio","LAN (RJ45) 3 x USB 3.2 HDMI 1 x USB-C 3.2 (hỗ trợ truyền dữ liệu, Power Delivery 140W và DisplayPort 1.4) 1 x Headphone/microphone combo","Bluetooth 5.2 Wi-Fi 6 (802.11ax)","HD webcam","Đơn sắc - Màu trắng","Dài 359.86 mm - Rộng 258.7 mm - Dày 23.9 mm - 2.38 kg","Vỏ nhựa","60 Wh","Windows 11 Home SL","2024",,"TPM 2.0 AI Chip LA1 Độ bền chuẩn quân đội MIL STD 810H Bản lề mở 180 độ Công tắc khóa camera",,,,
"334486","AMD Ryzen 7 - 8845HS","8","16","3.8GHz","Turbo Boost 5.1 GHz","16 GB","DDR5 2 khe (1 khe 16 GB + 1 khe rời)","5600 MHz","64 GB","512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB (2242) / 1 TB (2280))","16""","WQXGA (2560 x 1600)","165 Hz","100% sRGB","350 nits Low Blue Light G-Sync AMD FreeSync Premium Tấm nền IPS Chống chói Anti Glare Dolby Vision","Card rời - NVIDIA GeForce RTX 4060, 8 GB","Nahimic Audio","LAN (RJ45) 1 x USB 3.2 HDMI 1 x USB-C 3.2 (hỗ trợ truyền dữ liệu, Power Delivery 140W và DisplayPort 1.4) 1 x USB Type-C (hỗ trợ DisplayPort 1.4) 1 x Headphone/microphone combo 1 x USB 3.2 (Always on)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam","Đèn chuyển màu RGB - 4 vùng","Dài 359.7 mm - Rộng 260.5 mm - Dày 21.9 mm - 2.3 kg","Vỏ nhựa - nắp lưng bằng kim loại","80 Wh","Windows 11 Home SL","2024","SD","TPM 2.0 AI Chip LA1 Bản lề mở 180 độ Công tắc khóa camera",,,"AMD XDNA","Lên đến 16 TOPS"
"334487","Intel Core Ultra 5 Meteor Lake - 125U","12","14","1.3GHz","Turbo Boost 4.3 GHz","16 GB","LPDDR5X (Onboard)","6400 MHz","Không hỗ trợ nâng cấp","512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","14""","WUXGA","60Hz","45% NTSC","Tấm nền IPS Chống chói Anti Glare 400 nits","Card tích hợp - Intel Arc Graphics","Dolby Audio","HDMI 1 x USB 3.2 1 x Headphone/microphone combo 2 x USB-C (hỗ trợ Thunderbolt 4/USB 4, USB Power Delivery và DisplayPort 2.1) 1 x USB 3.2 (Always on)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Camera IR 5 MP","Đơn sắc - Màu trắng","Dài 313.6 mm - Rộng 219.4 mm - Dày 16.9 mm - 1.24 kg","Mặt trên Sợi Carbon - Mặt dưới nhôm","58 Wh","Windows 11 Pro","2024",,"TPM 2.0 Độ bền chuẩn quân đội MIL STD 810H Bản lề mở 180 độ Bảo mật vân tay Công tắc khóa camera Mở khóa khuôn mặt",,,"Intel AI Boost","Lên đến 11 TOPS"
"334488","Intel Core Ultra 7 Meteor Lake - 155H","16","22","3.8GHz","Turbo Boost 4.8 GHz","16 GB","LPDDR5X (Onboard)","6400 MHz","Không hỗ trợ nâng cấp","1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","13.3""","WUXGA","60Hz","100% sRGB","Tấm nền IPS Chống chói Anti Glare Độ sáng 300 nits","Card tích hợp - Intel Arc Graphics","Dolby AudioPremium","HDMI 1 x USB 3.2 1 x Headphone/microphone combo 2 x USB-C (hỗ trợ Thunderbolt 4/USB 4, USB Power Delivery và DisplayPort 2.1) 1 x USB 3.2 (Always on)","Wi-Fi 7 (802.11be) Bluetooth 5.3","Camera IR 5 MP","Đơn sắc - Màu trắng","Dài 301.7 mm - Rộng 214.8 mm - Dày 15.95 mm - 1.17 kg","Mặt trên Sợi Carbon - Mặt dưới nhôm","54.7 Wh","Windows 11 Pro","2024",,"TPM 2.0 Độ bền chuẩn quân đội MIL STD 810H Tiêu chuẩn Nền Intel Evo Bản lề mở 180 độ Bảo mật vân tay Công tắc khóa camera Mở khóa khuôn mặt",,,"Intel AI Boost","Lên đến 11 TOPS"
"334490","Intel Core Ultra 7 Meteor Lake - 155H","16","22","3.8GHz","Turbo Boost 4.8 GHz","16 GB","LPDDR5X (Onboard)","7467 MHz","Không hỗ trợ nâng cấp","512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""","WUXGA, OLED","60Hz","100% DCI-P3","Low Blue Light anti-fingerprint Màn hình OLED Dolby Vision 400 nits","Card tích hợp - Intel Arc Graphics","Công nghệ Smart AMP Dolby Atmos","HDMI 1 x Headphone/microphone combo 2 x USB-C (hỗ trợ Thunderbolt 4/USB 4, USB Power Delivery và DisplayPort 2.1) 1 x USB 3.2 (Always on)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 317.72 mm - Rộng 222.13 mm - Dày 16.64 mm - 1.49 kg","Vỏ kim loại - Nhôm","71Wh","Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn","2024","Micro SD","Màn hình gập 360 độ Độ bền chuẩn quân đội MIL STD 810H Công tắc khóa camera Mở khóa khuôn mặt",,"Cảm ứng","Intel AI Boost","Lên đến 11 TOPS"
"334694","Intel Core i7 Raptor Lake - 14650HX","16","24","2.2GHz","Turbo Boost 5.20 GHz","16 GB","DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB)","5600 MHz","64 GB","1 TB SSD NVMe PCIe Gen 4 x 4 (Có thể tháo ra, lắp thanh khác nâng cấp tối đa 4 TB)","16""","WQXGA (2560 x 1600)","165 Hz","100% sRGB","Tấm nền IPS Chống chói Anti Glare 400 nits","Card rời - NVIDIA GeForce RTX 4070, 8 GB","DTS:X ULTRA","LAN (RJ45) 2 x USB 3.2 HDMI 1 x USB Type-C (hỗ trợ DisplayPort) 1 x Thunderbolt 4 (hỗ trợ display/power delivery) 1 x Headphone/microphone combo","Wi-Fi 7 (802.11be) Bluetooth 5.4","HD webcam","Đèn chuyển màu RGB - 3 vùng","Dài 356 mm - Rộng 254 mm - Dày 27 mm - 2.345 kg","Vỏ nhựa","4-cell Li-ion, 99 Wh","Windows 11 Home SL","2024","Micro SD",,,,,
"334798","Intel Core Ultra 9 Arrow Lake - 285H","16","16","2.9GHz","Turbo Boost 5.40 GHz","32 GB","LPDDR5X (Onboard)","7467 MHz","Không hỗ trợ nâng cấp","1 TB SSD NVMe PCIe Gen 4","14""","2.8K (2880 x 1800) - OLED 16:10","120Hz","100% DCI-P3","Thời gian phản hồi 0.2 ms Chuẩn DisplayHDR True Black 500 Low Blue Light Màn hình OLED 400 nits 500 nits (Khi bật HDR) 1.07 tỷ màu","Card tích hợp - Intel Arc Graphics","Công nghệ Smart AMP","Jack tai nghe 3.5 mm 1 x USB 3.2 HDMI 2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)","Wi-Fi 7 (802.11be) Bluetooth 5.4","Full HD Webcam Camera IR","Không có đèn","Dài 313.5 mm - Rộng 217.9 mm - Dày 19.9 mm - 1.35 kg","Nhôm - Magie","4-cell Li-ion, 75 Wh","Windows 11 Home SL + Office Home & Student 2024 vĩnh viễn + Microsoft 365 Basic","2025",,"Độ bền chuẩn quân đội MIL STD 810H Bản lề mở 180 độ Mở khóa khuôn mặt",,"Cảm ứng","Intel AI Boost","Max 13 TOPS"
"334803","Intel Core i5 Raptor Lake - 1334U","10","12","1.3GHz","Turbo Boost 4.6 GHz","16 GB","DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB)","2666 MHz","16 GB","512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB) Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng (nâng cấp tối đa 1 TB)","15.6""","Full HD (1920 x 1080)","120Hz","45% NTSC","Chống chói Anti Glare LED Backlit WVA","Card tích hợp - Intel Iris Xe Graphics","Realtek Audio","USB Type-C 1 x USB 2.0 Jack tai nghe 3.5 mm 1 x USB 3.2 HDMI","Wi-Fi 6 (802.11ax) Bluetooth 5.3","HD webcam","Không có đèn","Dài 358.5 mm - Rộng 235.56 mm - Dày 18.99 mm - 1.66 kg","Vỏ nhựa","3-cell, 41Wh","Windows 11 Home SL + Office Home & Student 2024 vĩnh viễn + Microsoft 365 Basic","2024","SD",,,,,
