"data-index","data-id","data-issetup","data-maingroup","data-subgroup","data-type","data-vehicle","data-productcode","data-price-root","data-ordertypeid","data-pos","sourceURL","data-s","data-site","data-pro","data-cache","data-sv","data-name","data-id","data-price","data-brand","data-cate","data-box","data-pos","data-color","data-productstatus","data-premium","data-promotiontype","imageURL","percent","gift","rating","unit-sold"
"19","313972","0","22","42","2","1","0220042002402","31690000.0","162","19","/laptop/hp-gaming-victus-16-r0128tx-i5-8c5n3pa","Nomal","1","3","True","webtgdd-26-86","Laptop HP Gaming VICTUS 16 r0128TX i5 13450HX/16GB/512GB/144Hz/6GB RTX4050/Win11 (8C5N3PA)","313972","28990000.0","HP","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/313972/hp-gaming-victus-16-r0128tx-i5-8c5n3pa-170225-103632-439-600x600.jpg","-8%","Quà 2.240.000₫","5","• Đã bán 30"
"1","323337","0","22","42","2","1","0220042002646","24390000.0","162","1","/laptop/hp-elitebook-630-g10-i5-9j0b5pt","TwoPriceDetailOLOL","1","3","True","webtgdd-26-86","Laptop HP Elitebook 630 G10 i5 1335U/16GB/512GB/Touch/Win11 (9J0B5PT)","323337","22190000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/323337/hp-elitebook-630-g10-i5-9j0b5pt-170225-105640-245-600x600.jpg","-9%","Quà 2.240.000₫","5","• Đã bán 37"
"2","323581","0","22","42","2","1","0220042002640","33290000.0","162","2","/laptop/hp-victus-16-r0228tx-i5-9q979pa","Nomal","1","3","True","webtgdd-26-86","Laptop HP Gaming VICTUS 16 r0228TX i5 13500H/32GB/512GB/6GB RTX4050/144Hz/Win11 (9Q979PA)","323581","30990000.0","HP","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/323581/hp-victus-16-r0228tx-i5-9q979pa-170225-105713-427-600x600.jpg","-6%","Quà 2.240.000₫","5","• Đã bán 7"
"3","323582","0","22","42","2","1","0220042002641","34890000.0","162","3","/laptop/hp-victus-16-r0227tx-i5-9q978pa","Nomal","1","3","True","webtgdd-26-86","Laptop HP Gaming VICTUS 16 r0227TX i5 13500H/32GB/512GB/8GB RTX4060/144Hz/Win11 (9Q978PA)","323582","32490000.0","HP","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/323582/hp-victus-16-r0227tx-i5-9q978pa-170225-105751-498-600x600.jpg","-6%","Quà 2.240.000₫","5","• Đã bán 19"
"4","323584","0","22","42","2","1","0220042002643","41390000.0","162","4","/laptop/hp-victus-16-s0138ax-r7-9q985pa","Nomal","1","3","True","webtgdd-26-86","Laptop HP Gaming VICTUS 16 s0138AX R7 7840HS/32GB/512GB/8GB RTX4070/144Hz/Win11 (9Q985PA)","323584","37990000.0","HP","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/323584/hp-victus-16-s0138ax-r7-9q985pa-638763551624755649-600x600.jpg","-8%","Quà 2.240.000₫","5","• Đã bán 9"
"5","329113","0","22","42","2","1","0220042002820","45590000.0","162","5","/laptop/lenovo-thinkpad-x13-ultra-7-21lu004lvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Thinkpad X13 Ultra 7 155H/32GB/1TB/Touch/Win11 Pro (21LU004LVN)","329113","44590000.0","Lenovo","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329113/lenovo-thinkpad-x13-ultra-7-21lu004lvn-638765973315602250-600x600.jpg","0%","Quà 2.240.000₫","5","• Đã bán 5"
"6","331523","0","22","42","2","1","0220042002859","48990000.0","162","6","/laptop/hp-elitebook-x360-830-g11-ultra-7-a7rc0pt","TwoPriceDetailOLOL","1","3","True","webtgdd-26-86","Laptop HP Elitebook X360 830 G11 Ultra 7 165U/16GB/512GB/Touch/Pen/Win11 Pro (A7RC0PT)","331523","44690000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331523/hp-elitebook-x360-830-g11-ultra-7-a7rc0pt-638765979599118299-600x600.jpg","-8%","Quà 2.240.000₫",,"• Đã bán 1"
"7","331526","0","22","42","2","1","0220042002860","29590000.0","162","7","/laptop/hp-envy-x360-14-fa0097au-r5-ay8u7pa","Nomal","1","3","True","webtgdd-26-86","Laptop HP Envy X360 14 fa0097AU R5 8640HS/16GB/512GB/Touch/Pen/Office365/Win11 (AY8U7PA)","331526","26690000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331526/hp-envy-x360-14-fa0097au-r5-ay8u7pa-638765979736002621-600x600.jpg","-9%","Quà 2.240.000₫",,"• Đã bán 1"
"8","331527","0","22","42","2","1","0220042002861","35990000.0","162","8","/laptop/hp-envy-x360-14-fc0153tu-ultra-7-ay8v4pa?utm_flashsale=1","TwoPriceDetailOLOLCMS","1","3","True","webtgdd-26-86","Laptop HP Envy X360 14 fc0153TU Ultra 7 155U/32GB/512GB/Touch/Pen/Office365/Win11 (AY8V4PA)","331527","32690000.0","HP","Laptop","BoxCate","0","Xanh","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331527/hp-envy-x360-14-fc0153tu-ultra-7-ay8v4pa-638765981329703223-600x600.jpg","-9%","Quà 2.240.000₫",,"Online giá rẻ quá"
"9","333872","0","22","42","2","1","0220042002993","25390000.0","162","9","/laptop/hp-elitebook-635-aero-g11-r5-a8ws6pt","Nomal","1","3","True","webtgdd-26-86","Laptop HP Elitebook 635 Aero G11 R5 8640U/16GB/512GB/Win11 (A8WS6PT)","333872","23890000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333872/hp-elitebook-635-aero-g11-r5-a8ws6pt-638774639120112172-600x600.jpg","-5%","Quà 2.240.000₫",,"Chỉ bán online"
"10","334805","0","22","42","1","1","0220042003035","19990000.0","2","10","/laptop/dell-latitude-3450-i5-l34501335u16512w","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Latitude 3450 i5 1335U/16GB/512GB/Win11 (L3450-1335U-16512W)","334805","18890000.0","Dell","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334805/dell-latitude-3450-i5-l34501335u16512w-thumb-638762637954790182-600x600.jpg","-5%","Quà 2.240.000₫",,"Mẫu mới"
"11","335170","0","22","42","2","1","0220042003055","16490000.0","162","11","/laptop/asus-x1404va-i5-nk771ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Vivobook 14 X1404VA i5 1334U/16GB/512GB/OfficeHS24+365/Win11 (NK771WS)","335170","15990000.0","Asus","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335170/asus-x1404va-i5-nk771ws-thumb-new-638769442850201025-600x600.jpg","0%","Quà 150.000₫",,"Chỉ bán online"
"12","310450","0","22","42","1","1","0220042002334","19490000.0","154","12","/laptop/msi-modern-15-b12mo-i7-487vn","TwoPriceDetail","1","3","True","webtgdd-26-86","Laptop MSI Modern 15 B12MO i7 1255U/16GB/512GB/Win11 (487VN)","310450","15390000.0","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/310450/msi-modern-15-b12mo-i7-487vn-thumb-638754847886897042-600x600.jpg","-21%","Quà 2.240.000₫","4.9","• Đã bán 1k"
"13","331507","0","22","42","2","1","0220042002851","22390000.0","162","13","/laptop/dell-inspiron-15-3530-i7-n5i7240w1","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/OfficeHS/Win11 (N5I7240W1)","331507","21490000.0","Dell","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331507/dell-inspiron-15-3530-i7-n5i7240w1-thumb-638760096180721093-600x600.jpg","0%","Quà 150.000₫",,"Chỉ bán online"
"14","331522","0","22","42","2","1","0220042002858","43990000.0","162","14","/laptop/hp-elitebook-x360-830-g11-ultra-5-a7rb9pt","TwoPriceDetailOLOL","1","3","True","webtgdd-26-86","Laptop HP Elitebook X360 830 G11 Ultra 5 135U/16GB/512GB/Touch/Pen/Win11 Pro (A7RB9PT)","331522","40190000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331522/hp-elitebook-x360-830-g11-ultra-5-a7rb9pt-638765979492427202-600x600.jpg","-8%","Quà 2.240.000₫",,"• Đã bán 1"
"15","332274","0","22","42","2","1","0220042002930","65990000.0","162","15","/laptop/hp-omen-14-fb0135tx-ultra-7-ay8v1pa","Nomal","1","3","True","webtgdd-26-86","Laptop HP OMEN Transcend 14 fb0135TX Ultra 7 155H/16GB/1TB/8GB RTX4060/120Hz/Win11 (AY8V1PA)","332274","58990000.0","HP","Laptop","BoxCate","0","Trắng","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332274/hp-omen-14-fb0135tx-ultra-7-ay8v1pa-638765983673045610-600x600.jpg","-10%","Quà 2.240.000₫",,"Chỉ bán online"
"16","332362","0","22","42","2","1","0220042002937","25990000.0","162","16","/laptop/lenovo-ideapad-5-2in1-14q8x9-x1p-42-100-83gh001fvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo IdeaPad 5 2in1 14Q8X9 X1P 42 100/16GB/512GB/Touch/Win11 (83GH001FVN)","332362","23690000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332362/lenovo-ideapad-5-2in1-14q8x9-x1p-42-100-83gh001fvn-638765987679498286-600x600.jpg","-8%","Quà 2.240.000₫",,"Chỉ bán online"
"17","332363","0","22","42","0","1","0220042002936","18990000.0","2","17","/laptop/lenovo-ideapad-flex-5-14abr8-r7-7730u-82xx00dlvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo IdeaPad Flex 5 14ABR8 R7 7730U/16GB/512GB/Touch/Win11 (82XX00DLVN)","332363","18990000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332363/lenovo-ideapad-flex-5-14abr8-r7-7730u-82xx00dlvn-638775480743028608-600x600.jpg","0%",,,"Hàng sắp về"
"18","332376","0","22","42","0","1","0220042002942","65390000.0","2","18","/laptop/lenovo-thinkpad-x1-carbon-ultra-7-21kc00agvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo ThinkPad X1 Carbon Ultra 7 165U/64GB/1TB/120Hz/Win11 Pro (21KC00AGVN)","332376","65390000.0","Lenovo","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332376/lenovo-thinkpad-x1-carbon-ultra-7-21kc00agvn-638775486269317487-600x600.jpg","0%",,,"Hàng sắp về"
"19","332377","0","22","42","0","1","0220042002935","26990000.0","2","19","/laptop/lenovo-yoga-7-2in1-14iml9-ultra-5-83dj00dmvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Yoga 7 2in1 14IML9 Ultra 5 125H/16GB/512GB/Touch/Office/Win11 (83DJ00DMVN)","332377","26990000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332377/lenovo-yoga-7-2in1-14iml9-ultra-5-83dj00dmvn-140325-113436-748-600x600.jpg","0%",,,"Hàng sắp về"
"20","333187","0","22","42","0","1","0220042002977","23690000.0","2","20","/laptop/lenovo-ideapad-slim-5-14imh9-ultra-5-83da006tvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 5 125H/16GB/1TB/Win11 (83DA006TVN)","333187","23690000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333187/lenovo-ideapad-slim-5-14imh9-ultra-5-83da006tvn-638775488544561535-600x600.jpg","0%",,,"Hàng sắp về"
"1","333189","0","22","42","2","1","0220042002974","66990000","162","1","/laptop/lenovo-legion-7-16irx9-i9-83fd004mvn","Nomal","1","3","False","webtgdd-26-86","Laptop Lenovo Legion 7 16IRX9 i9 14900H/32GB/1TB/8GB RTX4070/165Hz/Win11","333189","66990000","Lenovo","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333189/lenovo-legion-7-16irx9-i9-83fd004mvn-thumb-638754883439848235-600x600.jpg","0%","Quà 2.240.000₫",,"Chỉ bán online"
"2","333195","0","22","42","2","1","0220042002976","41990000.0","162","2","/laptop/lenovo-yoga-pro-7-14asp9-r9-83hn0022vn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Yoga Pro 7 14ASP9 R9 AI 365/32GB/1TB/120Hz/OfficeHS/Win11 (83HN0022VN)","333195","41690000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333195/lenovo-yoga-pro-7-14asp9-r9-83hn0022vn-638765993059112745-600x600.jpg","0%","Quà 150.000₫",,"Chỉ bán online"
"3","333196","0","22","42","2","1","0220042002975","47290000.0","162","3","/laptop/lenovo-yoga-pro-7-14imh9-ultra-7-83e2006mvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Yoga Pro 7 14IMH9 Ultra 7 155H/32GB/1TB/6GB RTX4050/120Hz/OfficeHS/Win11 (83E2006MVN)","333196","46990000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333196/lenovo-yoga-pro-7-14imh9-ultra-7-83e2006mvn-638765993189834578-600x600.jpg","0%","Quà 150.000₫",,"• Đã bán 1"
"4","333197","0","22","42","2","1","0220042002971","42990000.0","162","4","/laptop/lenovo-yoga-slim-7-15ill9-ultra-7-83hm000gvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Yoga Slim 7 15ILL9 Ultra 7 258V/32GB/1TB/120Hz/Touch/OfficeHS/Win11 (83HM000GVN)","333197","41990000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333197/lenovo-yoga-slim-7-15ill9-ultra-7-83hm000gvn-638765995313926976-600x600.jpg","0%","Quà 150.000₫",,"Chỉ bán online"
"5","333811","0","22","42","2","1","0220042002986","36290000.0","162","5","/laptop/lg-gram-14z90s-ultra-5-14z90sgah55a5","Nomal","1","3","True","webtgdd-26-86","Laptop LG Gram 14Z90S Ultra 5 125H/16GB/512GB/Win11 (14Z90S-G.AH55A5)","333811","32990000.0","LG","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333811/lg-gram-14z90s-ultra-5-14z90sgah55a5-638765995324464657-600x600.jpg","-9%","Quà 2.240.000₫",,"Chỉ bán online"
"6","333812","0","22","42","2","1","0220042002987","41390000.0","162","6","/laptop/lg-gram-14z90s-ultra-7-14z90sgah75a5","Nomal","1","3","True","webtgdd-26-86","Laptop LG Gram 14Z90S Ultra 7 155H/16GB/512GB/Win11 (14Z90S-G.AH75A5)","333812","37490000.0","LG","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333812/lg-gram-14z90s-ultra-7-14z90sgah75a5-638765995465925616-600x600.jpg","-9%","Quà 2.240.000₫",,"Chỉ bán online"
"7","333813","0","22","42","2","1","0220042002988","45490000","162","7","/laptop/lg-gram-16z90s-ultra-7-16z90sgah76a5","Nomal","1","3","False","webtgdd-26-86","Laptop LG Gram 16Z90S Ultra 7 155H/16GB/512GB/Win11 (16Z90S-G.AH76A5)","333813","41490000","LG","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333813/lg-gram-16z90s-ultra-7-16z90sgah76a5-638765995607447978-600x600.jpg","-8%","Quà 2.240.000₫",,"Chỉ bán online"
"8","333814","0","22","42","2","1","0220042002989","49290000","162","8","/laptop/lg-gram-17z90s-ultra-7-17z90sgah78a5","Nomal","1","3","False","webtgdd-26-86","Laptop LG Gram 17Z90S Ultra 7 155H/16GB/1TB/Win11 (17Z90S-G.AH78A5)","333814","44990000","LG","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333814/lg-gram-17z90s-ultra-7-17z90sgah78a5-638765995623620922-600x600.jpg","-8%","Quà 2.240.000₫",,"Chỉ bán online"
"9","333815","0","22","42","2","1","0220042002990","51400000","162","9","/laptop/lg-gram-16z90sp-ultra-7-16z90spkah78a5","Nomal","1","3","False","webtgdd-26-86","Laptop LG Gram 16Z90SP Ultra 7 155H/16GB/512GB/Win11 (16Z90SP-K.AH78A5)","333815","46990000","LG","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333815/lg-gram-16z90sp-ultra-7-16z90spkah78a5-638765995732690389-600x600.jpg","-8%","Quà 2.240.000₫",,"Chỉ bán online"
"10","333873","0","22","42","2","1","0220042002994","27990000.0","162","10","/laptop/hp-elitebook-635-aero-g11-r7-a8ws7pt","Nomal","1","3","True","webtgdd-26-86","Laptop HP Elitebook 635 Aero G11 R7 8840HS/16GB/512GB/Win11 (A8WS7PT)","333873","26290000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333873/hp-elitebook-635-aero-g11-r7-a8ws7pt-638774639299583603-600x600.jpg","-6%","Quà 2.240.000₫",,"Chỉ bán online"
"11","334444","0","22","42","0","1","0220042002999","19490000.0","2","11","/laptop/lenovo-ideapad-slim-3-15irh10-i7-83k1000jvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo IdeaPad Slim 3 15IRH10 i7 13620H/16GB/512GB/Win11 (83K1000JVN)","334444","19490000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334444/lenovo-ideapad-slim-3-15irh10-i7-83k1000jvn-thumb-638756562183892096-600x600.jpg","0%",,,"Hàng sắp về"
"12","334449","0","22","42","1","1","0220042002997","25290000.0","2","12","/laptop/lenovo-ideapad-slim-5-14ahp10-r7-83hv001mvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo IdeaPad Slim 5 OLED 14AHP10 R7 8845HS/32GB/512GB/OfficeHS24+365/Win11 (83HV001MVN)","334449","24290000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334449/lenovo-ideapad-slim-5-14ahp10-r7-83hv001mvn-thumb-laptop-638774577225086865-600x600.jpg","0%","Quà 150.000₫",,"Mẫu mới"
"13","334454","0","22","42","2","1","0220042003013","26990000.0","162","13","/laptop/lenovo-loq-15iax9-i5-83gs001qvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo LOQ 15IAX9 i5 12450HX/12GB/512GB/6GB RTX4050/144Hz/Win11 (83GS001QVN)","334454","26490000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334454/lenovo-loq-15iax9-i5-83gs001qvn-thumb-638750559338385169-600x600.jpg","0%","Quà 2.240.000₫",,"Chỉ bán online"
"14","334486","0","22","42","2","1","0220042003015","41990000.0","162","14","/laptop/lenovo-legion-slim-5-16ahp9-r7-83dh003avn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Legion Slim 5 16AHP9 R7 8845HS/16GB/512GB/8GB RTX4060/165Hz/Win11 (83DH003AVN)","334486","39690000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334486/lenovo-legion-slim-5-16ahp9-r7-83dh003avn-thumb-638750565027688096-600x600.jpg","-5%","Quà 2.240.000₫",,"Chỉ bán online"
"15","334487","0","22","42","2","1","0220042003004","35390000.0","162","15","/laptop/lenovo-thinkpad-t14s-ultra-5-21ls005rvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo ThinkPad T14s Ultra 5 125U/16GB/512GB/Win11 Pro (21LS005RVN)","334487","35390000.0","Lenovo","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334487/lenovo-thinkpad-t14s-ultra-5-21ls005rvn-thumb-638751238495033534-600x600.jpg","0%","Quà 2.390.000₫",,"Chỉ bán online"
"16","334488","0","22","42","2","1","0220042003003","41590000.0","162","16","/laptop/lenovo-thinkpad-x13-ultra-7-21lu004tvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Thinkpad X13 Ultra 7 155H/16GB/1TB/Win11 Pro (21LU004TVN)","334488","41590000.0","Lenovo","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334488/lenovo-thinkpad-x13-ultra-7-21lu004tvn-thumb-638751242895941859-600x600.jpg","0%","Quà 2.390.000₫",,"Chỉ bán online"
"17","334490","0","22","42","0","1","0220042003011","30990000.0","2","17","/laptop/lenovo-yoga-7-2in1-14iml9-ultra-7-83dj001fvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Yoga 7 2in1 14IML9 Ultra 7 155H/16GB/512GB/Touch/Pen/OfficeHS/Win11 (83DJ001FVN)","334490","30990000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334490/lenovo-yoga-7-2in1-14iml9-ultra-7-83dj001fvn-thumb-638751243007702468-600x600.jpg","0%",,,"Hàng sắp về"
"18","334694","0","22","42","2","1","0220042003039","45990000.0","162","18","/laptop/gigabyte-aorus-16x-x6lag-i7-9rx6lasgddjixdvn010","TwoPriceDetailOLOL","1","3","True","webtgdd-26-86","Laptop GIGABYTE AORUS 16X X6LAG i7 14650HX/16GB/1TB/8G RTX4070/165Hz/Win11 (9RX6LASGDDJIXDVN010)","334694","43190000.0","GIGABYTE","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334694/gigabyte-aorus-16x-x6lag-i7-9rx6lasgddjixdvn010-thumb-638755757075453799-600x600.jpg","-6%","Quà 2.340.000₫",,"Online giá rẻ quá"
"19","334798","0","22","42","1","1","0220042003029","61990000.0","2","19","/laptop/asus-zenbook-duo-ux8406ca-ultra-9-pz109ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Zenbook DUO UX8406CA Ultra 9 285H/32GB/1TB/120Hz/Touch/OfficeHS24+365/Win11 (PZ109WS)","334798","61990000.0","Asus","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334798/asus-zenbook-duo-ux8406ca-ultra-9-pz109ws-638774633911635006-600x600.jpg","0%","Quà 150.000₫",,"Mẫu mới"
"20","334803","0","22","42","2","1","0220042003033","19990000.0","162","20","/laptop/dell-inspiron-15-3530-i5-n5i5530w1","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS24+365/Win11 (N5I5530W1)","334803","18490000.0","Dell","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334803/dell-inspiron-15-3530-i5-n5i5530w1-thumb-638762534676491196-600x600.jpg","-7%","Quà 150.000₫",,"Chỉ bán online"
"1","334804","0","22","42","2","1","0220042003034","22490000.0","162","1","/laptop/dell-inspiron-15-3530-i7-n5i7305w1","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/OfficeHS24+365/Win11 (N5I7305W1)","334804","21490000.0","Dell","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334804/dell-inspiron-15-3530-i7-n5i7305w1-thumb-638762536406369259-600x600.jpg","0%","Quà 150.000₫",,"Chỉ bán online"
"2","334806","0","22","42","2","1","0220042003026","22490000.0","162","2","/laptop/asus-vivobook-14-a1407ca-ultra-5-ly008ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Vivobook 14 A1407CA Ultra 5 225H/16GB/512GB/OfficeHS24+365/Win11 (LY008WS)","334806","20990000.0","Asus","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334806/asus-vivobook-14-a1407ca-ultra-5-ly008ws-638774634237279566-600x600.jpg","-6%","Quà 150.000₫",,"Chỉ bán online"
"3","335172","0","22","42","2","1","0220042003057","30990000.0","162","3","/laptop/asus-vivobook-s-16-m5606ka-r7-ai-350-ri016ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Vivobook S 16 M5606KA R7 AI 350/24GB/512GB/OfficeHS24+365/Win11 (RI016WS)","335172","29290000.0","Asus","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335172/asus-vivobook-s-16-m5606ka-r7-ai-350-ri016ws-thumb-638769443954587620-600x600.jpg","-5%","Quà 150.000₫",,"Chỉ bán online"
"4","335179","0","22","42","2","1","0220042003059","35990000.0","162","4","/laptop/asus-vivobook-s-16-s5606ca-ultra-7-ri115ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Vivobook S 16 S5606CA Ultra 7 255H/32GB/1TB/16""Q/120Hz/OfficeHS24+365/Win11 (RI115WS)","335179","34290000.0","Asus","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335179/asus-vivobook-s-16-s5606ca-ultra-7-ri115ws-638774635196637498-600x600.jpg","0%","Quà 150.000₫",,"Chỉ bán online"
"5","335181","0","22","42","2","1","0220042003061","31990000","162","5","/laptop/dell-latitude-5350-ultra-7-165u-vpro-l5350165u16512w","Nomal","1","3","False","webtgdd-26-86","Laptop Dell Latitude 5350 Ultra 7 165U/16GB/512GB/Win11 (L5350-165U-16512W)","335181","29990000","Dell","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335181/dell-latitude-5350-ultra-7-165u-vpro-l5350165u16512w-thumb-638774730066348023-600x600.jpg","-6%","Quà 2.240.000₫",,"Chỉ bán online"
"6","335182","0","22","42","2","1","0220042003062","61990000.0","162","6","/laptop/dell-xps-13-9350-ultra-7-xpsu7016w1","Nomal","1","3","True","webtgdd-26-86","Laptop Dell XPS 13 9350 Ultra 7 256V/16GB/512GB/Touch/OfficeHS24+365/Win11 (XPSU7016W1)","335182","56990000.0","Dell","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335182/dell-xps-13-9350-ultra-7-xpsu7016w1-638774730275634082-600x600.jpg","-8%","Quà 150.000₫",,"Chỉ bán online"
